"YEAR","SAMPLE","SERIAL","HHWT","CLUSTER","CITY","STRATA","GQ","STREET","PERNUM","PERWT","RACE","RACED","MBPL","MBPLD","FBPL","FBPLD","OCC"
1900,190001,652696,19.64,1900006526961,5530,135014100002,1,"17TH STREET                                                                       ",4,19.64,1,100,414,41400,414,41400,29
1900,190001,652697,19.64,1900006526971,5530,135014100002,1,"COLUMBIA STREET                                                                   ",1,19.64,1,100,36,3600,36,3600,200
1900,190001,652697,19.64,1900006526971,5530,135014100002,1,"COLUMBIA STREET                                                                   ",2,19.64,1,100,36,3600,36,3600,999
1900,190001,652697,19.64,1900006526971,5530,135014100002,1,"COLUMBIA STREET                                                                   ",3,19.64,1,100,36,3600,36,3600,304
1900,190001,652697,19.64,1900006526971,5530,135014100002,1,"COLUMBIA STREET                                                                   ",4,19.64,1,100,36,3600,36,3600,999
1900,190001,652697,19.64,1900006526971,5530,135014100002,1,"COLUMBIA STREET                                                                   ",5,19.64,1,100,36,3600,36,3600,65
1900,190001,652697,19.64,1900006526971,5530,135014100002,1,"COLUMBIA STREET                                                                   ",6,19.64,1,100,36,3600,36,3600,304
1900,190001,652698,19.64,1900006526981,5530,135014100002,1,"COLUMBIA STREET                                                                   ",1,19.64,1,100,26,2600,17,1700,13
1900,190001,652698,19.64,1900006526981,5530,135014100002,1,"COLUMBIA STREET                                                                   ",2,19.64,1,100,18,1800,17,1700,999
1900,190001,652698,19.64,1900006526981,5530,135014100002,1,"COLUMBIA STREET                                                                   ",3,19.64,1,100,39,3900,9,900,304
1900,190001,652698,19.64,1900006526981,5530,135014100002,1,"COLUMBIA STREET                                                                   ",4,19.64,1,100,39,3900,9,900,999
1900,190001,652698,19.64,1900006526981,5530,135014100002,1,"COLUMBIA STREET                                                                   ",5,19.64,1,100,39,3900,9,900,304
1900,190001,652698,19.64,1900006526981,5530,135014100002,1,"COLUMBIA STREET                                                                   ",6,19.64,1,100,39,3900,9,900,206
1900,190001,652699,19.64,1900006526991,5530,135014100002,1,"COLUMBIA STREET                                                                   ",1,19.64,1,100,47,4700,1,100,75
1900,190001,652699,19.64,1900006526991,5530,135014100002,1,"COLUMBIA STREET                                                                   ",2,19.64,1,100,24,2400,39,3900,999
1900,190001,652699,19.64,1900006526991,5530,135014100002,1,"COLUMBIA STREET                                                                   ",3,19.64,1,100,47,4700,13,1300,71
1900,190001,652699,19.64,1900006526991,5530,135014100002,1,"COLUMBIA STREET                                                                   ",4,19.64,1,100,47,4700,13,1300,304
1900,190001,652699,19.64,1900006526991,5530,135014100002,1,"COLUMBIA STREET                                                                   ",5,19.64,1,100,47,4700,13,1300,304
1900,190001,652699,19.64,1900006526991,5530,135014100002,1,"COLUMBIA STREET                                                                   ",6,19.64,1,100,47,4700,13,1300,999
1900,190001,652700,19.64,1900006527001,5530,135014100002,1,"4TH ST                                                                            ",1,19.64,1,100,39,3900,36,3600,999
1900,190001,652700,19.64,1900006527001,5530,135014100002,1,"4TH ST                                                                            ",2,19.64,1,100,41,4100,426,42600,999
1900,190001,652700,19.64,1900006527001,5530,135014100002,1,"4TH ST                                                                            ",3,19.64,1,100,39,3900,36,3600,24
1900,190001,652701,19.64,1900006527011,5530,135014100002,1,"4TH ST                                                                            ",1,19.64,1,100,426,42600,426,42600,29
1900,190001,652701,19.64,1900006527011,5530,135014100002,1,"4TH ST                                                                            ",2,19.64,1,100,426,42600,426,42600,999
1900,190001,652701,19.64,1900006527011,5530,135014100002,1,"4TH ST                                                                            ",3,19.64,1,100,426,42600,426,42600,39
1900,190001,652701,19.64,1900006527011,5530,135014100002,1,"4TH ST                                                                            ",4,19.64,1,100,426,42600,426,42600,39
1900,190001,652701,19.64,1900006527011,5530,135014100002,1,"4TH ST                                                                            ",5,19.64,1,100,426,42600,426,42600,304
1900,190001,652702,19.64,1900006527021,5530,135014100002,1,"4TH ST                                                                            ",1,19.64,1,100,414,41400,414,41400,75
1900,190001,652702,19.64,1900006527021,5530,135014100002,1,"4TH ST                                                                            ",2,19.64,1,100,414,41400,414,41400,999
